API#,Operator,Operator ID,WellType,WellName,WellNumber,OrderNumbers,Approval Date,County,Sec,Twp,Rng,Q4,Q3,Q2,Q1,LAT,LONG,PSI,BBLS,ZONE
3513320326.0,KEENER OIL & GAS COMPANY,19336.0,2R,F. HARJOCHE,13,289858.0,31391.0,SEMINOLE,10.0,08N,06E,,NE,NW,SW,35.17983711,-96.66680839,300.0,2000.0,WILCOX
3513320330.0,LEGACY OKLAHOMA OPERATORS LLC,22670.0,2R,SEMINOLE CITY HUNTON,W-17,1400220062.0,41527.0,SEMINOLE,14.0,09N,06E,,SE,NE,SE,35.25002507,-96.63559175,600.0,1500.0,HUNTON
3513320352.0,KEENER OIL & GAS COMPANY,19336.0,2D,HARBER,11,116560.0,27711.0,SEMINOLE,10.0,08N,06E,,SE,SW,SW,35.17480932,-96.66731046,300.0,2200.0,2ND WILCOX
3513320416.0,RKR EXPLORATION INC,21268.0,2D,O.D.STROTHER,F-12,1106460132.0,40676.0,SEMINOLE,10.0,08N,06E,NE,NW,NW,NW,35.18408746,-96.66426363,0.0,6000.0,SIMPSON
3513320417.0,LEGACY OKLAHOMA OPERATORS LLC,22670.0,2R,SEMINOLE CITY HUNTON,TR2-W5,1400210167.0,41536.0,SEMINOLE,13.0,09N,06E,,SE,NE,SW,35.25022952,-96.62668901,600.0,1500.0,HUNTON
3513320418.0,LEGACY OKLAHOMA OPERATORS LLC,22670.0,2R,SEMINOLE CITY HUNTON,14,598479.0,41067.0,SEMINOLE,13.0,09N,06E,,SE,SE,NW,35.25385877,-96.62668863,500.0,1500.0,WILCOX
3513320420.0,OAKLAND PETROLEUM OPERATING CO INC,10179.0,2D,"REED, F. H.",16,81812.0,25825.0,SEMINOLE,14.0,08N,06E,,SE,NW,NE,35.17116609,-96.64054559,600.0,15000.0,SIMPSON
3513320427.0,MESA EXPLORATION CO INC,18684.0,2D,LENA JONES,2-A,401803.0,35198.0,SEMINOLE,26.0,09N,06E,,NE,SW,SE,35.22023,-96.64133,500.0,7500.0,"1ST WILCOX, 2ND WILCOX, VIOLA"
3513320437.0,MESA EXPLORATION CO INC,18684.0,2D,BOWLEGS,1,401806.0,35198.0,SEMINOLE,26.0,09N,06E,S2,NW,SE,SE,35.21981888,-96.6386052,500.0,7500.0,"2ND WILCOX, VIOLA "
3513320450.0,E O K OPERATING LLC,23817.0,2D,"RUTH (R) STIDHAM ""B""",15,417751.0,35741.0,SEMINOLE,11.0,09N,05E,,E2,SE,NE,35.26983226,-96.74236062,0.0,6000.0,1ST AND 2ND WILCOX
3513320453.0,MESA EXPLORATION CO INC,18684.0,2D,LENA JONES,5-A,401805.0,35198.0,SEMINOLE,26.0,09N,06E,S2,NW,SW,SE,35.21967738,-96.64302368,500.0,7500.0,"2ND WILCOX, VIOLA "
3513320455.0,COOK KELLY OIL LLC,23197.0,2D,BAKER,1,1304610123.0,41345.0,SEMINOLE,16.0,10N,08E,,SE,NW,NW,35.34524019,-96.47332197,0.0,1500.0,CROMWELL
3513320479.0,LEGACY OKLAHOMA OPERATORS LLC,22670.0,2R,LOWILA TIGER                  ,W-1   ,1400590056.0,41529.0,SEMINOLE,13.0,09N,06E,,,C,SE,35.25013042,-96.62184879,600.0,1500.0,HUNTON
3513320515.0,TCINA INC,11432.0,2D,DICEY,2-B,143316.0,28691.0,SEMINOLE,22.0,09N,06E,SE,NE,NE,NE,35.24541853,-96.65420911,NA,NA,HUNTON
3513320522.0,LIBERTY OPERATING INC,15227.0,2D,REED,1-A,395719.0,34963.0,SEMINOLE,6.0,06N,08E,,S2,NE,SE,35.01863834,-96.49592797,175.0,200.0,GILCREASE
3513320526.0,T L C OIL INC,19183.0,2D,PLANT 13 (RHODA CUMSEY 3A),3-A,275494.0,31135.0,SEMINOLE,10.0,08N,06E,SE,NW,SW,NE,35.18376232,-96.65972579,300.0,6000.0,MCLISH
3513320536.0,LEGACY OKLAHOMA OPERATORS LLC,22670.0,2R,SEMINOLE CITY HUNTON,TR1-W-8,1400220061.0,41886.0,SEMINOLE,13.0,09N,06E,,NW,NW,NW,35.260771723,-96.635195159,600.0,1500.0,HUNTON
3513320542.0,CIRCLE 9 RESOURCES LLC,23209.0,2D,KAHN-CRUCE,1,155736.0,29062.0,SEMINOLE,2.0,07N,06E,C,N2,SE,SE,35.10412611,-96.63695494,0.0,3000.0,2ND WILCOX
3513320557.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,SEARIGH FIELD UNIT,2-5,406225.0,35359.0,SEMINOLE,11.0,09N,06E,,C,NW,NW,35.27364265,-96.65089035,1500.0,3500.0,HUNTON
3513320648.0,RED ROCKS OIL & GAS OPERATING LLC,22649.0,2D,GROOMS,1,451534.0,37012.0,SEMINOLE,12.0,10N,07E,,SW,SW,NE,35.35600186,-96.51942311,500.0,20000.0,"2ND WILCOX, BROMIDE"
3513320693.0,LEGACY OKLAHOMA OPERATORS LLC,22670.0,2R,TIGER HUNTON UNIT,2-6,598478.0,41067.0,SEMINOLE,13.0,09N,06E,SW,SW,SE,NE,35.25389777,-96.62157786,500.0,1500.0,"EARLSBORO, HUNTON"
3513320761.0,CIRCLE 9 RESOURCES LLC,23209.0,2R,BETHEL UNIT,42,1304290059.0,41444.0,SEMINOLE,7.0,09N,08E,N2,SW,SE,SE,35.26252861,-96.49733078,0.0,600.0,CALVIN
3513320782.0,E O K OPERATING LLC,23817.0,2D,NORVELL,1,134283.0,28391.0,SEMINOLE,27.0,07N,07E,,SE,NE,NE,35.05508538,-96.5475887,200.0,200.0,CALVIN
3513320788.0,CLIFTON JOE B EXPLORATION INC,14897.0,2R,ROCKWELL FISHER,2B,376035.0,34204.0,SEMINOLE,25.0,07N,05E,SE,SW,SW,SW,35.04380122,-96.73855297,2000.0,1000.0,"CALVIN, EARLSBORO"
3513320802.0,WEEMS BILL OIL INC,2315.0,2D,RYAN,2,202766.0,29913.0,SEMINOLE,18.0,08N,07E,,NE,SE,SW,35.1620535,-96.60913381,150.0,200.0,CROMWELL
3513320833.0,MID-CON ENERGY OPERATING LLC,23271.0,2R,EWELL,2-31,562129.0,39765.0,SEMINOLE,31.0,11N,06E,S2,SE,NE,SE,35.38116377,-96.70724659,1500.0,2000.0,EARLSBORO
3513320842.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,STUBBS,2-2,114768.0,27620.0,SEMINOLE,24.0,09N,06E,,,,NE,35.24277966,-96.62152933,500.0,1500.0,HUNTON
3513320852.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,STUBBS,1-2,115637.0,27669.0,SEMINOLE,24.0,09N,06E,,SW,NW,NE,35.24378,-96.62573,500.0,1500.0,HUNTON
3513320859.0,CANTRELL ENERGY CORPORATION,20793.0,2R,LUSTY,2-A,506692.0,38512.0,SEMINOLE,13.0,05N,07E,,NE,NE,NE,34.91176223,-96.51244742,400.0,3000.0,HUNTON
3513320887.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,SALEY,9,1505320078.0,42067.0,SEMINOLE,18.0,09N,07E,,NE,SW,NE,35.25647427,-96.60553937,350.0,2000.0,HUNTON
3513320892.0,LARKIN ENERGY INC,11754.0,2D,FLEET,B-1,444516.0,36776.0,SEMINOLE,13.0,05N,07E,S2,NW,SW,NW,34.90799459,-96.52782646,550.0,2000.0,CROMWELL
3513320897.0,PRESLEY OPERATING LLC,23803.0,2D,ANSON,1,1406690150.0,41780.0,SEMINOLE,28.0,09N,07E,,SW,SW,SW,35.21828617,-96.58114109,500.0,1500.0,CROMWELL
3513320907.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,VIRGIL,2,262311.0,30875.0,SEMINOLE,10.0,09N,06E,,NE,SW,NE,35.27095778,-96.65858877,850.0,2000.0,HUNTON
3513320915.0,VENIS EXPLORATION COMPANY,18632.0,2D,CULLY ,2,1205070042.0,41044.0,SEMINOLE,12.0,05N,07E,,SE,NW,SW,34.917496,-96.526276,300.0,1000.0,"CROMWELL, GILCREASE "
3513320920.0,CANTRELL ENERGY CORPORATION,20793.0,2D,"REED ""E""",9A,26977.0,19463.0,SEMINOLE,13.0,05N,07E,NW,SE,NE,SE,34.90297712,-96.51278079,NA,NA,CROMWELL
3513320923.0,PATTERSON OIL COMPANY INC,19171.0,2D,KATSKA,3,504875.0,38475.0,SEMINOLE,11.0,05N,07E,,NE,SE,SW,34.91542915,-96.53871326,0.0,1000.0,GILCREASE
3513320942.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,COMMUNITY MAYHUE,2,406228.0,35359.0,SEMINOLE,11.0,09N,06E,,SW,SE,SW,35.26191027,-96.64763809,1500.0,4000.0,HUNTON
3513320947.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,N. SEMINOLE HUNTON U (VIRGIL 3,3,1301370048.0,41190.0,SEMINOLE,10.0,09N,06E,,SW,SW,NE,35.26914619,-96.6602566,2000.0,2500.0,HUNTON
3513320955.0,AMERICANA ENERGY INC,6951.0,2D,CAESAR,4,513436.0,38645.0,SEMINOLE,26.0,06N,06E,,NW,SW,SW,34.9589331,-96.6510003,400.0,100.0,CALVIN
3513320960.0,CANTRELL ENERGY CORPORATION,20793.0,2D,MATHIS,7,1206660003.0,41204.0,SEMINOLE,13.0,05N,07E,,SE,NW,SW,34.90275834,-96.52561856,500.0,1200.0,CROMWELL
3513320962.0,RAYLAND OPERATING LLC,23674.0,2D,PATTEN,A-1,1608090053.0,42534.0,SEMINOLE,18.0,06N,08E,,NE,SW,NE,34.99503576,-96.4992787,500.0,2000.0,2ND WILCOX
3513320991.0,ARROWHEAD OPERATING INC,22963.0,2D,REED,1,259428.0,30820.0,SEMINOLE,13.0,07N,06E,,,NW,NW,35.08505458,-96.63341854,500.0,5000.0,"2ND WILCOX, ARBUCKLE LIME, MCLISH, OIL CREEK, TULIP CREEK"
3513321001.0,PATTERSON OIL COMPANY INC,19171.0,2D,REED P,1-A,1005050118.0,40415.0,SEMINOLE,14.0,05N,07E,,C,SE,SE,34.90004169,-96.53105839,0.0,1000.0,CROMWELL
3513321006.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,BUMGARNER,1,1207770066.0,41143.0,SEMINOLE,2.0,09N,06E,,SW,SW,SW,35.27636983,-96.65198697,2000.0,2000.0,HUNTON
3513321010.0,CUESTA PETROLEUM INC,14397.0,2D,RAINEY  (SWD),1,1203940005.0,40938.0,SEMINOLE,35.0,10N,05E,,E2,SW,SE,35.29176153,-96.74681363,500.0,10000.0,"2ND WILCOX, ARBUCKLE"
3513321049.0,U S DRILLING COMPANY INC,20098.0,2D,OWEN RIVES,1,245747.0,30587.0,SEMINOLE,27.0,08N,08E,,NW,SE,SE,35.13293172,-96.44400049,300.0,500.0,CROMWELL
3513321056.0,OKLAHOMA OIL & GAS MGMT INC,17016.0,2D,ANNIE JAMES,A-2,515139.0,38677.0,SEMINOLE,24.0,09N,06E,SW,NE,SE,SE,35.23451784,-96.61881484,0.0,1500.0,HUNTON
3513321084.0,LANDMARK ENERGY LLC,20994.0,2D,HURST,3-B,1202950089.0,40938.0,SEMINOLE,10.0,08N,05E,,SE,NW,SW,35.17840744,-96.77190508,500.0,2000.0,HUNTON
3513321105.0,LANDMARK ENERGY LLC,20994.0,2D,BETTY MARCHANT,26-2,1201360062.0,40813.0,SEMINOLE,26.0,10N,07E,,NE,NW,NE,35.31796066,-96.5348122,500.0,3000.0,CROMWELL
3513321123.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,HOMESTAKE,A-1,406227.0,35359.0,SEMINOLE,3.0,09N,06E,,NW,SW,SE,35.278193,-96.66086156,1500.0,3500.0,HUNTON
3513321140.0,"BRADY OIL COMPANY, INC.",6181.0,2D,SPILLMAN,2.0,1702430020.0,42706.0,SEMINOLE,7.0,06N,08E,,NE,NW,SW,35.006371,-96.50826,100.0,50.0,CALVIN
3513321161.0,Q T OIL LTD CO,19509.0,2D,BROWN,7,535114.0,39118.0,SEMINOLE,3.0,08N,05E,,NW,SE,SE,35.19097711,-96.76096797,300.0,2500.0,"1ST AND 2ND WILCOX, HUNTON, MISENER "
3513321162.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,HOOTEN-STROTHER,1,392370.0,34837.0,SEMINOLE,3.0,09N,06E,,NE,SW,NE,35.28546999,-96.65899457,500.0,7500.0,1ST AND 2ND WILCOX
3513321169.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2D,SIMPSON,4,406388.0,35362.0,SEMINOLE,3.0,09N,06E,,SW,SE,SE,35.27637655,-96.65677212,1500.0,2500.0,HUNTON
3513321173.0,COLUMBUS OIL COMPANY,5690.0,2D,GILLIAM,3-A,157310.0,29105.0,SEMINOLE,13.0,09N,05E,SE,SW,NW,SE,35.25075858,-96.73112504,300.0,10000.0,"MCLISH, OIL CREEK, TULSA CREEK "
3513321177.0,ENERGYQUEST II LLC,22708.0,2D,LUSTY,5,295141.0,31496.0,SEMINOLE,12.0,05N,07E,,SE,SW,SE,34.91351167,-96.51681016,200.0,200.0,GILCREASE
3513321182.0,NATURAL RESOURCES OP LLC,20923.0,2D,SERAN,2,1303860070.0,41313.0,SEMINOLE,22.0,11N,08E,C,SE,NE,NE,35.41772751,-96.44199432,1000.0,5000.0,"CROMWELL, HUNTON"
3513321219.0,CIRCLE 9 RESOURCES LLC,23209.0,2D,CRUSE,6,168321.0,29339.0,SEMINOLE,2.0,07N,06E,,NW,SE,SE,35.10412512,-96.63750654,0.0,7000.0,ARBUCKLE LIME
3513321235.0,CIRCLE 9 RESOURCES LLC,23209.0,2D,GIDDENS,1,299891.0,31594.0,SEMINOLE,14.0,07N,07E,C,S2,SW,SW,35.07312258,-96.54414499,200.0,300.0,CALVIN
3513321236.0,HENRY PETROLEUM INC,6078.0,2D,MOORE B,2,257685.0,30790.0,SEMINOLE,7.0,10N,06E,,SE,NE,SW,35.3525805,-96.71586825,300.0,300.0,EARLSBORO
3513321243.0,TRIPOWER RESOURCES LLC,21986.0,2D,BY-JOE WEBB,1,1204590213.0,40962.0,SEMINOLE,17.0,09N,07E,,NW,NE,SW,35.25280618,-96.59391495,98.0,1000.0,"BOOCH, HUNTON"
3513321253.0,TNT OPERATING COMPANY INC,19087.0,2D,BAKER,1-C,1605800117.0,42444.0,SEMINOLE,24.0,09N,05E,,W2,SE,NE,35.241014,-96.72624,0.0,4999.0,VIOLA
3513321297.0,CIRCLE 9 RESOURCES LLC,23209.0,2D,BILLINGTON,7-A,405851.0,35345.0,SEMINOLE,11.0,08N,05E,,,SE,NW,35.18279725,-96.75272532,500.0,8000.0,"1ST WILCOX, VIOLA"
3513321323.0,RKR EXPLORATION INC,21268.0,2D,WISE,C-2 ,1405350052.0,41683.0,SEMINOLE,3.0,08N,05E,C,SW,SW,SW,35.18914067,-96.77419088,300.0,10000.0,"ARBUCKLE, HUNTON, SIMPSON"
3513321346.0,CIRCLE 9 RESOURCES LLC,23209.0,2D,GARNER (BAILEY #1),1,644092.0,42227.0,SEMINOLE,11.0,09N,07E,,NE,SE,SE,35.26350929,-96.53034886,550.0,1000.0,HUNTON
3513321359.0,RKR EXPLORATION INC,21268.0,2D,R. COKER,1,1304210128.0,41325.0,SEMINOLE,2.0,08N,05E,W2,NW,SE,NE,35.198376,-96.743149,500.0,10000.0,SEMINOLE
3513321374.0,SHARBER JOE E,4800.0,2R,MORROW,4,408899.0,35457.0,SEMINOLE,8.0,06N,06E,C,NE,NW,NE,35.01308585,-96.69278636,200.0,500.0,CROMWELL
3513321385.0,RKR EXPLORATION INC,21268.0,2D,REED,1,257327.0,30784.0,SEMINOLE,2.0,08N,05E,N2,SW,NW,NW,35.20028867,-96.75662336,500.0,10000.0,"1ST WILCOX, HUNTON "
3513321430.0,SHARBER BILLY JACK OPERATING LLC,21553.0,2D,STREATER,5,307034.0,25791.0,SEMINOLE,20.0,08N,07E,N2,SW,SW,NW,35.15332006,-96.59824465,350.0,400.0,SENORA
3513321461.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,N. SEMINOLE HUNTON UNIT (HORAC,4,1300780061.0,41313.0,SEMINOLE,2.0,09N,06E,,NE,NE,SW,35.28142993,-96.64535932,1900.0,3000.0,HUNTON
3513321485.0,COLUMBUS OIL COMPANY,5690.0,2D,ROBERSON,1,269428.0,31016.0,SEMINOLE,6.0,08N,06E,,SE,SE,NW,35.19650189,-96.71491314,100.0,5000.0,2ND WILCOX
3513321493.0,COOK KELLY OIL LLC,23197.0,2D,E CROMWELL UNIT,17-7,310800.0,31876.0,SEMINOLE,3.0,10N,08E,,SW,SE,SW,35.36343399,-96.45231498,100.0,300.0,CROMWELL
3513321499.0,JERICO RESOURCES LLC,21007.0,2D,JONES HEIRS,3,507033.0,38519.0,SEMINOLE,35.0,06N,05E,,SW,SE,SE,34.94236591,-96.74301772,400.0,1000.0,HUNTON
3513321549.0,GLENCO OIL & GAS CORPORATION,20762.0,2D,EULA MAE REED,5,307308.0,31782.0,SEMINOLE,12.0,05N,06E,S2,N2,N2,SW,34.91875327,-96.62980942,50.0,50.0,THURMAN
3513321553.0,GRAND RESOURCES INC,8702.0,2D,J. TOBIN,5,1304210051.0,41372.0,SEMINOLE,22.0,07N,05E,,SW,SW,NW,35.06581291,-96.77465059,1300.0,2000.0,SIMPSON 
3513321603.0,DUCK OIL COMPANY LLC,23720.0,2R,HOWARD,6,348720.0,33071.0,SEMINOLE,7.0,05N,07E,,SW,NW,SW,34.91746492,-96.61549547,600.0,300.0,THURMAN
3513321615.0,HENRY PETROLEUM INC,6078.0,2D,DECKER,1,240929.0,30498.0,SEMINOLE,12.0,10N,05E,NW,NW,SW,NE,35.35840659,-96.73191852,300.0,400.0,EARLSBORO
3513321630.0,CIRCLE 9 RESOURCES LLC,23209.0,2R,ETHAN ,2,1301700007.0,41208.0,SEMINOLE,10.0,09N,05E,,E2,SW,NW,35.26996567,-96.77327355,200.0,500.0,CALVIN
3513321631.0,C & J TRUCKS INC,327.0,CDW,LASLEY,2,203411.0,29921.0,SEMINOLE,22.0,09N,06E,W2,NE,SE,NE,35.2600416,-96.74002458,300.0,5000.0,ARBUCKLE
3513321639.0,WALKER RANDY & JAN OIL COMPANY LLC,21514.0,2R,MARTIN,4,282701.0,31257.0,SEMINOLE,34.0,06N,05E,,NW,SW,SE,34.94424486,-96.76507747,350.0,500.0,THURMAN
3513321652.0,RESEARCH OIL COMPANY INC,4735.0,2D,ESTES,2,376312.0,34225.0,SEMINOLE,6.0,07N,06E,,NE,NE,NE,35.11480699,-96.70610996,1500.0,700.0,HUNTON
3513321670.0,CIRCLE 9 RESOURCES LLC,23209.0,2D,BROWN,1,206530.0,30695.0,SEMINOLE,25.0,10N,07E,,NE,NW,NE,35.31807,-96.51744,100.0,1500.0,CROMWELL
3513321698.0,NBI SERVICES INC,13989.0,2R,FLEET OSBORN GILCREASE UNIT,8-7,239319.0,30468.0,SEMINOLE,26.0,05N,07E,NW,NW,NE,SE,34.87483225,-96.53219188,1200.0,600.0,GILCREASE
3513321700.0,LUCKY FOUR OIL & GAS COMPANY,11793.0,2D,REICH,3,199387.0,29918.0,SEMINOLE,26.0,06N,07E,SW,SW,SW,NW,34.96403335,-96.54586784,200.0,300.0,CALVIN
3513321702.0,NBI SERVICES INC,13989.0,2R,FLEET OSBORN,3-3,210023.0,30013.0,SEMINOLE,26.0,05N,07E,,NW,NE,NE,34.88286449,-96.53207943,1200.0,600.0,GILCREASE
3513321714.0,E O K OPERATING LLC,23817.0,2D,SANGO SWD,1,1104420007.0,40662.0,SEMINOLE,2.0,09N,05E,,W2,SE,NE,35.28452067,-96.74460927,500.0,6000.0,ARBUCKLE
3513321724.0,E O K OPERATING LLC,23817.0,CDW,EMPIRE,1,396744.0,35003.0,SEMINOLE,13.0,09N,05E,,NW,NW,NW,34.93941695,-96.68114855,300.0,7500.0,WILCOX
3513321770.0,CIRCLE 9 RESOURCES LLC,23209.0,2D,DENISON,1,439616.0,36599.0,SEMINOLE,22.0,10N,07E,,S2,NW,NW,35.33088277,-96.56246422,0.0,12000.0,GILCREASE
3513321782.0,BOLEN RUSSELL dba TERESA ENERGY,21166.0,2D,CORDELLA RAGLAND,1,345659.0,32946.0,SEMINOLE,25.0,05N,05E,,SW,SE,NW,34.87702714,-96.7338279,100.0,100.0,THURMAN
3513321807.0,SMITH J S PRODUCTION,18378.0,2D,ALICE,1,488179.0,38079.0,SEMINOLE,31.0,08N,08E,C,NE,SW,SW,35.11844822,-96.50794931,0.0,300.0,CALVIN
3513321808.0,E O K OPERATING LLC,23817.0,2D,REDBUD,1,400323.0,35143.0,SEMINOLE,11.0,09N,05E,N2,SE,NE,SE,35.26570513,-96.74238655,0.0,4000.0,1ST WILCOX
3513321820.0,E O K OPERATING LLC,23817.0,2R,EMPIRE,2,313655.0,31945.0,SEMINOLE,13.0,09N,05E,,NE,SW,NW,35.25641844,-96.73874762,600.0,5000.0,WILCOX
3513321833.0,NBI SERVICES INC,13989.0,2R,FLEET OSBURN GILCREASE TR 9,2,210024.0,30013.0,SEMINOLE,25.0,05N,07E,,NW,SW,SW,34.8729799,-96.5264345,1200.0,400.0,GILCREASE
3513321853.0,GALT INVESTMENT COMPANY LLC,23520.0,2R,BOWLES,1,458095.0,37204.0,SEMINOLE,23.0,06N,07E,,,,SW,34.97153,-96.54142,0.0,25.0,SENORA 
3513321854.0,NATURAL RESOURCES OP LLC,20923.0,2D,GLENN,1,1306410001.0,41449.0,SEMINOLE,27.0,11N,08E,,SE,SW,SE,35.39263154,-96.44652622,500.0,5000.0,"CROMWELL, HUNTON"
3513321873.0,BOONE OPERATING INC,18722.0,2R,S.C.E.B.U.,7-1,376594.0,34229.0,SEMINOLE,1.0,07N,07E,,,NE,SW,35.10667842,-96.52114394,800.0,250.0,EARLSBORO
3513321922.0,GOODNIGHT MICHAEL,5519.0,2R,WISE,2,405237.0,35321.0,SEMINOLE,11.0,06N,05E,,SW,NE,SW,35.00406999,-96.75174495,200.0,1000.0,SENORA
3513321936.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,HOOTEN STROTHERS,2,1300640035.0,41185.0,SEMINOLE,3.0,09N,06E,,NW,SW,NE,35.28547144,-96.66087084,1500.0,3000.0,HUNTON
3513321949.0,RKR EXPLORATION INC,21268.0,2D,WEAVER,2,519704.0,38756.0,SEMINOLE,12.0,08N,05E,,NE,NW,SE,35.18020544,-96.72786917,25.0,2000.0,"HUNTON, WILCOX"
3513321956.0,TRIPOWER RESOURCES LLC,21986.0,2D,BART,1,277467.0,31168.0,SEMINOLE,24.0,07N,05E,,SW,NE,NW,35.06940091,-96.73435815,300.0,2000.0,CALVIN
3513321964.0,NBI SERVICES INC,13989.0,2D,CARDSHARK,5,270751.0,31040.0,SEMINOLE,12.0,06N,07E,,NW,SW,SE,35.0024392,-96.51894854,0.0,100.0,CALVIN
3513322015.0,RKR EXPLORATION INC,21268.0,2D,HARJOGEE,3,240218.0,30484.0,SEMINOLE,8.0,07N,07E,,SE,SE,NW,35.09486965,-96.59150157,500.0,800.0,2ND WILCOX
3513322059.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,SEARIGHT UNIT,1-9,394058.0,34900.0,SEMINOLE,11.0,09N,06E,NW,SW,SE,NW,35.26917425,-96.64810083,1500.0,2000.0,HUNTON
3513322068.0,E O K OPERATING LLC,23817.0,2D,REDBUD,2,421842.0,35885.0,SEMINOLE,12.0,09N,05E,,,NW,SW,35.26639994,-96.73967309,200.0,2500.0,WILCOX
3513322121.0,ARROWHEAD OPERATING INC,22963.0,2D,LINDA HARJO,3,230444.0,30312.0,SEMINOLE,14.0,07N,06E,,NE,NE,NE,35.08593238,-96.63572987,0.0,12000.0,ARBUCKLE LIME
3513322123.0,RKR EXPLORATION INC,21268.0,2D,WALLACE,4-12,234941.0,30390.0,SEMINOLE,12.0,08N,05E,,NE,NW,SW,35.18020535,-96.73668418,500.0,6000.0,"TULIP CREEK, WILCOX"
3513322127.0,LATIGO DRILLING CORPORATION,236021.0,2D,REED 3 TWIN SWD,3.0,1703760048.0,42829.0,SEMINOLE,28.0,10N,08E,,NW,SW,SW,35.306682,-96.47553,5000.0,1500.0,2ND WILCOX
3513322166.0,RKR EXPLORATION INC,21268.0,2D,STROTHER,F15,234482.0,30384.0,SEMINOLE,10.0,08N,06E,N2,SE,NE,NW,35.18576244,-96.6620563,500.0,4000.0,WILCOX
3513322176.0,WM ENERGY LLC,17607.0,2D,LYNDON,4,247602.0,30621.0,SEMINOLE,34.0,07N,06E,,NW,NW,NE,35.04236996,-96.65977827,500.0,1000.0,VIOLA
3513322180.0,OAKLAND PETROLEUM OPERATING CO INC,10179.0,2D,TEXAS REED,4,569017.0,40008.0,SEMINOLE,23.0,05N,07E,NW,SW,SE,SE,34.88470056,-96.53219162,300.0,2000.0,CROMWELL
3513322182.0,RKR EXPLORATION INC,21268.0,2D,WALLACE,5,436854.0,36486.0,SEMINOLE,12.0,08N,05E,,NE,SE,SW,35.17657889,-96.73225617,1500.0,10000.0,HUNTON
3513322199.0,EAGLE ROAD OIL LLC,23778.0,2D,MANUEL,2,1401870096.0,41542.0,SEMINOLE,31.0,10N,06E,,SW,SW,SE,35.29089833,-96.71385366,2000.0,30000.0,ARBUCKLE
3513322307.0,PHOENIX OIL & GAS INC,10952.0,2D,FISHER,1,419779.0,35815.0,SEMINOLE,27.0,07N,05E,,NW,NW,SW,35.04927757,-96.77398249,0.0,10000.0,ARBUCKLE
3513322311.0,BARRETT OIL COMPANY,7811.0,2D,PALMER,3.0,1707670040.0,42852.0,SEMINOLE,31.0,06N,08E,NE,NE,SE,SE,34.94493,-96.49483,100.0,300.0,"CALVIN, SENORA"
3513322326.0,UNITED ENERGY & EXPLORATION LLC,23479.0,2D,STACEY LEE (ALMA LEASE),1,395314.0,34950.0,SEMINOLE,10.0,06N,06E,,NE,SW,SW,35.00237176,-96.66642625,400.0,500.0,CALVIN
3513322399.0,UNITED ENERGY & EXPLORATION LLC,23479.0,2D,JULIE,2,389727.0,34729.0,SEMINOLE,22.0,07N,07E,,SE,SW,SE,35.05876632,-96.55195019,300.0,100.0,CALVIN
3513322406.0,E O K OPERATING LLC,23817.0,2R,ROYSE,1A,286755.0,31329.0,SEMINOLE,11.0,09N,05E,,NE,SE,SE,35.26315011,-96.74240261,650.0,7000.0,1ST WILCOX
3513322451.0,GRAYSON OPERATING LLC,21875.0,2D,MINIHAN CAMPBELL,1,542790.0,39303.0,SEMINOLE,13.0,06N,05E,,NW,NW,SW,34.99115537,-96.73858016,500.0,20000.0,ARBUCKLE
3513322457.0,SHARBER BILLY JACK OPERATING LLC,21553.0,2D,SARAH,1,446923.0,36851.0,SEMINOLE,3.0,09N,08E,,SW,SW,SE,35.27629362,-96.44873899,0.0,4000.0,"2ND WILCOX, CROMWELL"
3513322470.0,RAPER HAROLD G FAMILY TRUST,13680.0,2D,CRAVENS,1,275496.0,31135.0,SEMINOLE,24.0,05N,05E,,NW,NW,SW,34.88972488,-96.73870875,100.0,300.0,HUNTON
3513322513.0,RENCO ENERGY INC,20394.0,2D,NEWELL,5,515067.0,38674.0,SEMINOLE,3.0,10N,05E,,NW,SE,NW,35.37247177,-96.77125885,1500.0,7000.0,HUNTON
3513322552.0,STEPHENS & JOHNSON OPERATING CO,19113.0,2R,"REED ""C""",7W,264709.0,30924.0,SEMINOLE,18.0,05N,08E,,,N2,NE,34.91057703,-96.4967087,700.0,3000.0,CROMWELL
3513322586.0,TRIPOWER RESOURCES LLC,21986.0,2D,HYND,1-13,292602.0,31447.0,SEMINOLE,13.0,07N,05E,,NW,SW,SE,35.07486089,-96.72996812,350.0,400.0,EARLSBORO
